preusuel,dpt,decade,nombre,total_births,rate_per_10k
PAUL,01,1950,167,46328,36.05
PAUL,01,1960,33,42903,7.69
PAUL,01,1970,13,35295,3.68
PAUL,01,1980,6,31058,1.93
PAUL,01,1990,61,27120,22.49
PAUL,01,2000,127,27094,46.87
PAUL,01,2010,154,24894,61.86
PAUL,01,2020,40,6303,63.46
PAUL,02,1900,950,59595,159.41
PAUL,02,1910,723,44761,161.52
PAUL,02,1920,997,83649,119.19
PAUL,02,1930,551,74417,74.04
PAUL,02,1940,234,80002,29.25
PAUL,02,1950,169,104861,16.12
PAUL,02,1960,76,95635,7.95
PAUL,02,1970,26,77785,3.34
PAUL,02,1980,76,70483,10.78
PAUL,02,1990,200,59153,33.81
PAUL,02,2000,237,49665,47.72
PAUL,02,2010,212,36067,58.78
PAUL,02,2020,48,8139,58.98
PAUL,03,1900,312,41657,74.9
PAUL,03,1910,279,32216,86.6
PAUL,03,1920,543,45483,119.39
PAUL,03,1930,459,42214,108.73
PAUL,03,1940,251,54894,45.72
PAUL,03,1950,94,58868,15.97
PAUL,03,1960,45,56050,8.03
PAUL,03,1970,21,46184,4.55
PAUL,03,1980,26,37228,6.98
PAUL,03,1990,107,31678,33.78
PAUL,03,2000,134,28201,47.52
PAUL,03,2010,167,20444,81.69
PAUL,03,2020,42,4711,89.15
PAUL,04,1900,234,10535,222.12
PAUL,04,1910,212,7938,267.07
PAUL,04,1920,236,10196,231.46
PAUL,04,1930,130,8196,158.61
PAUL,04,1940,62,10419,59.51
PAUL,04,1950,32,10254,31.21
PAUL,04,1960,16,12411,12.89
PAUL,04,1990,11,7117,15.46
PAUL,04,2000,33,5600,58.93
PAUL,04,2010,25,4535,55.13
PAUL,04,2020,7,886,79.01
PAUL,05,1900,164,10808,151.74
PAUL,05,1910,173,9700,178.35
PAUL,05,1920,215,12033,178.68
PAUL,05,1930,159,10691,148.72
PAUL,05,1940,85,13024,65.26
PAUL,05,1950,44,12889,34.14
PAUL,05,1960,12,12801,9.37
PAUL,05,1980,8,9977,8.02
PAUL,05,1990,49,8669,56.52
PAUL,05,2000,42,8106,51.81
PAUL,05,2010,46,6235,73.78
PAUL,05,2020,15,1664,90.14
PAUL,06,1900,456,36463,125.06
PAUL,06,1910,491,34993,140.31
PAUL,06,1920,707,50334,140.46
PAUL,06,1930,616,49731,123.87
PAUL,06,1940,376,53884,69.78
PAUL,06,1950,272,57861,47.01
PAUL,06,1960,173,75290,22.98
PAUL,06,1970,73,73155,9.98
PAUL,06,1980,155,88391,17.54
PAUL,06,1990,292,94344,30.95
PAUL,06,2000,353,93641,37.7
PAUL,06,2010,363,90303,40.2
PAUL,06,2020,102,25123,40.6
PAUL,07,1900,934,38003,245.77
PAUL,07,1910,812,31260,259.76
PAUL,07,1920,991,41255,240.21
PAUL,07,1930,564,34861,161.79
PAUL,07,1940,274,38930,70.38
PAUL,07,1950,90,35165,25.59
PAUL,07,1960,15,28930,5.18
PAUL,07,1970,3,21484,1.4
PAUL,07,1980,31,21335,14.53
PAUL,07,1990,113,19797,57.08
PAUL,07,2000,156,23627,66.03
PAUL,07,2010,125,16539,75.58
PAUL,07,2020,16,2938,54.46
PAUL,08,1900,401,32392,123.8
PAUL,08,1910,296,23572,125.57
PAUL,08,1920,441,46690,94.45
PAUL,08,1930,196,43471,45.09
PAUL,08,1940,72,41117,17.51
PAUL,08,1950,46,60617,7.59
PAUL,08,1960,24,57103,4.2
PAUL,08,1980,20,35658,5.61
PAUL,08,1990,67,27523,24.34
PAUL,08,2000,87,20782,41.86
PAUL,08,2010,80,12218,65.48
PAUL,08,2020,18,2709,66.45
PAUL,09,1900,449,19873,225.93
PAUL,09,1910,349,14209,245.62
PAUL,09,1920,387,18986,203.83
PAUL,09,1930,190,14777,128.58
PAUL,09,1940,131,17154,76.37
PAUL,09,1950,49,17993,27.23
PAUL,09,1960,38,15090,25.18
PAUL,09,1970,18,9737,18.49
PAUL,09,1980,11,8084,13.61
PAUL,09,1990,33,7118,46.36
PAUL,09,2000,55,6550,83.97
PAUL,09,2010,56,5111,109.57
PAUL,09,2020,9,1329,67.72
PAUL,10,1900,311,22152,140.39
PAUL,10,1910,266,22194,119.85
PAUL,10,1920,279,32721,85.27
PAUL,10,1930,129,32975,39.12
PAUL,10,1940,66,38595,17.1
PAUL,10,1950,42,45569,9.22
PAUL,10,1960,21,44319,4.74
PAUL,10,1970,16,37816,4.23
PAUL,10,1980,77,31686,24.3
PAUL,10,1990,166,26938,61.62
PAUL,10,2000,221,22689,97.4
PAUL,10,2010,198,17673,112.04
PAUL,10,2020,25,4091,61.11
PAUL,11,1900,769,31881,241.21
PAUL,11,1910,547,24334,224.79
PAUL,11,1920,669,37989,176.1
PAUL,11,1930,412,32673,126.1
PAUL,11,1940,248,37003,67.02
PAUL,11,1950,116,36936,31.41
PAUL,11,1960,53,34279,15.46
PAUL,11,1970,21,26695,7.87
PAUL,11,1980,77,25234,30.51
PAUL,11,1990,136,23387,58.15
PAUL,11,2000,174,23020,75.59
PAUL,11,2010,142,18021,78.8
PAUL,11,2020,33,3900,84.62
PAUL,12,1900,849,44702,189.92
PAUL,12,1910,870,36939,235.52
PAUL,12,1920,961,47489,202.36
PAUL,12,1930,676,42531,158.94
PAUL,12,1940,336,44481,75.54
PAUL,12,1950,107,44695,23.94
PAUL,12,1960,14,37676,3.72
PAUL,12,1970,8,28337,2.82
PAUL,12,1980,24,22051,10.88
PAUL,12,1990,133,18720,71.05
PAUL,12,2000,146,18346,79.58
PAUL,12,2010,133,14989,88.73
PAUL,12,2020,25,3635,68.78
PAUL,13,1900,1247,81515,152.98
PAUL,13,1910,1266,79785,158.68
PAUL,13,1920,1785,119321,149.6
PAUL,13,1930,1414,113354,124.74
PAUL,13,1940,955,141405,67.54
PAUL,13,1950,716,168780,42.42
PAUL,13,1960,441,207674,21.24
PAUL,13,1970,248,202326,12.26
PAUL,13,1980,281,210950,13.32
PAUL,13,1990,577,198767,29.03
PAUL,13,2000,807,207191,38.95
PAUL,13,2010,872,210449,41.44
PAUL,13,2020,202,58640,34.45
PAUL,14,1900,371,39243,94.54
PAUL,14,1910,351,40999,85.61
PAUL,14,1920,497,64551,76.99
PAUL,14,1930,384,66572,57.68
PAUL,14,1940,204,77375,26.37
PAUL,14,1950,115,101260,11.36
PAUL,14,1960,42,97129,4.32
PAUL,14,1970,26,91882,2.83
PAUL,14,1980,179,86843,20.61
PAUL,14,1990,662,75723,87.42
PAUL,14,2000,823,73870,111.41
PAUL,14,2010,554,55215,100.34
PAUL,14,2020,129,14019,92.02
PAUL,15,1900,197,24628,79.99
PAUL,15,1910,234,21134,110.72
PAUL,15,1920,333,28374,117.36
PAUL,15,1930,275,26746,102.82
PAUL,15,1940,259,29385,88.14
PAUL,15,1950,127,31381,40.47
PAUL,15,1960,37,26568,13.93
PAUL,15,1970,4,20647,1.94
PAUL,15,1980,28,15828,17.69
PAUL,15,1990,66,11178,59.04
PAUL,15,2000,101,10145,99.56
PAUL,15,2010,64,6398,100.03
PAUL,15,2020,3,1426,21.04
PAUL,16,1900,480,37927,126.56
PAUL,16,1910,462,31946,144.62
PAUL,16,1920,516,43975,117.34
PAUL,16,1930,314,42051,74.67
PAUL,16,1940,175,47665,36.71
PAUL,16,1950,47,56085,8.38
PAUL,16,1960,38,52889,7.18
PAUL,16,1970,16,42963,3.72
PAUL,16,1980,78,35969,21.69
PAUL,16,1990,188,27466,68.45
PAUL,16,2000,230,23818,96.57
PAUL,16,2010,180,18465,97.48
PAUL,16,2020,42,4717,89.04
PAUL,17,1900,776,45878,169.14
PAUL,17,1910,769,40541,189.68
PAUL,17,1920,967,60199,160.63
PAUL,17,1930,586,58097,100.87
PAUL,17,1940,247,67715,36.48
PAUL,17,1950,155,86420,17.94
PAUL,17,1960,69,76217,9.05
PAUL,17,1970,22,61774,3.56
PAUL,17,1980,94,53359,17.62
PAUL,17,1990,231,45775,50.46
PAUL,17,2000,331,43842,75.5
PAUL,17,2010,290,35397,81.93
PAUL,17,2020,81,9156,88.47
PAUL,18,1900,394,35600,110.67
PAUL,18,1910,415,29638,140.02
PAUL,18,1920,546,37212,146.73
PAUL,18,1930,317,33004,96.05
PAUL,18,1940,147,39999,36.75
PAUL,18,1950,57,43208,13.19
PAUL,18,1960,36,38186,9.43
PAUL,18,1970,26,30639,8.49
PAUL,18,1980,23,24437,9.41
PAUL,18,1990,94,22093,42.55
PAUL,18,2000,137,18891,72.52
PAUL,18,2010,144,13487,106.77
PAUL,18,2020,36,3458,104.11
PAUL,19,1900,319,38227,83.45
PAUL,19,1910,368,29952,122.86
PAUL,19,1920,470,37227,126.25
PAUL,19,1930,352,30905,113.9
PAUL,19,1940,195,34013,57.33
PAUL,19,1950,73,35060,20.82
PAUL,19,1960,28,30060,9.31
PAUL,19,1970,31,25308,12.25
PAUL,19,1980,37,21480,17.23
PAUL,19,1990,98,18007,54.42
PAUL,19,2000,182,18157,100.24
PAUL,19,2010,139,13586,102.31
PAUL,19,2020,35,3388,103.31
PAUL,20,1900,883,35110,251.5
PAUL,20,1910,782,32752,238.76
PAUL,20,1920,942,34986,269.25
PAUL,20,1930,677,27652,244.83
PAUL,20,1940,617,27151,227.25
PAUL,20,1950,491,25320,193.92
PAUL,20,1960,373,24160,154.39
PAUL,20,1970,212,21073,100.6
PAUL,20,1980,140,21400,65.42
PAUL,20,1990,85,18967,44.81
PAUL,20,2000,85,18053,47.08
PAUL,20,2010,82,16993,48.26
PAUL,20,2020,25,4471,55.92
PAUL,21,1900,622,33215,187.26
PAUL,21,1910,595,30069,197.88
PAUL,21,1920,597,44927,132.88
PAUL,21,1930,364,45388,80.2
PAUL,21,1940,171,55753,30.67
PAUL,21,1950,110,68195,16.13
PAUL,21,1960,46,69560,6.61
PAUL,21,1970,46,65725,7.0
PAUL,21,1980,119,60902,19.54
PAUL,21,1990,317,52903,59.92
PAUL,21,2000,438,50295,87.09
PAUL,21,2010,364,41435,87.85
PAUL,21,2020,78,10931,71.36
PAUL,22,1900,321,73807,43.49
PAUL,22,1910,417,71024,58.71
PAUL,22,1920,821,98854,83.05
PAUL,22,1930,841,83855,100.29
PAUL,22,1940,444,87266,50.88
PAUL,22,1950,241,90694,26.57
PAUL,22,1960,80,77893,10.27
PAUL,22,1970,27,67921,3.98
PAUL,22,1980,68,58761,11.57
PAUL,22,1990,170,47451,35.83
PAUL,22,2000,220,47297,46.51
PAUL,22,2010,187,34378,54.4
PAUL,22,2020,50,7589,65.88
PAUL,23,1900,279,28482,97.96
PAUL,23,1910,217,21285,101.95
PAUL,23,1920,250,26616,93.93
PAUL,23,1930,165,21701,76.03
PAUL,23,1940,81,22157,36.56
PAUL,23,1950,32,21836,14.65
PAUL,23,1960,10,15649,6.39
PAUL,23,1970,7,9950,7.04
PAUL,23,1980,7,5643,12.4
PAUL,23,1990,8,3080,25.97
PAUL,23,2000,29,2312,125.43
PAUL,23,2010,31,1702,182.14
PAUL,23,2020,3,337,89.02
PAUL,24,1900,574,50199,114.34
PAUL,24,1910,630,41923,150.28
PAUL,24,1920,839,56779,147.77
PAUL,24,1930,580,50134,115.69
PAUL,24,1940,303,58180,52.08
PAUL,24,1950,124,56855,21.81
PAUL,24,1960,57,45303,12.58
PAUL,24,1970,24,33311,7.2
PAUL,24,1980,73,28006,26.07
PAUL,24,1990,174,23198,75.01
PAUL,24,2000,188,22140,84.91
PAUL,24,2010,152,16952,89.66
PAUL,24,2020,31,4014,77.23
PAUL,25,1900,759,34233,221.72
PAUL,25,1910,672,33599,200.01
PAUL,25,1920,689,47642,144.62
PAUL,25,1930,446,47107,94.68
PAUL,25,1940,235,55838,42.09
PAUL,25,1950,134,67508,19.85
PAUL,25,1960,59,79611,7.41
PAUL,25,1970,49,77394,6.33
PAUL,25,1980,127,71182,17.84
PAUL,25,1990,362,59766,60.57
PAUL,25,2000,528,60105,87.85
PAUL,25,2010,379,47610,79.61
PAUL,25,2020,61,9441,64.61
PAUL,26,1900,811,28016,289.48
PAUL,26,1910,562,24003,234.14
PAUL,26,1920,671,34957,191.95
PAUL,26,1930,366,31199,117.31
PAUL,26,1940,179,40490,44.21
PAUL,26,1950,86,47348,18.16
PAUL,26,1960,47,55032,8.54
PAUL,26,1970,31,49253,6.29
PAUL,26,1980,62,45883,13.51
PAUL,26,1990,122,40689,29.98
PAUL,26,2000,171,35088,48.73
PAUL,26,2010,208,34739,59.88
PAUL,26,2020,69,10889,63.37
PAUL,27,1900,302,31735,95.16
PAUL,27,1910,260,31928,81.43
PAUL,27,1920,303,47560,63.71
PAUL,27,1930,192,46210,41.55
PAUL,27,1940,105,56620,18.54
PAUL,27,1950,60,68083,8.81
PAUL,27,1960,51,65215,7.82
PAUL,27,1970,19,55795,3.41
PAUL,27,1980,57,50352,11.32
PAUL,27,1990,258,44747,57.66
PAUL,27,2000,278,32573,85.35
PAUL,27,2010,167,21384,78.1
PAUL,27,2020,22,4954,44.41
PAUL,28,1900,325,28366,114.57
PAUL,28,1910,276,27380,100.8
PAUL,28,1920,321,39244,81.8
PAUL,28,1930,203,37362,54.33
PAUL,28,1940,98,43565,22.5
PAUL,28,1950,67,51952,12.9
PAUL,28,1960,44,51069,8.62
PAUL,28,1970,20,47043,4.25
PAUL,28,1980,67,42705,15.69
PAUL,28,1990,180,36311,49.57
PAUL,28,2000,267,35946,74.28
PAUL,28,2010,221,28000,78.93
PAUL,28,2020,37,6003,61.64
PAUL,29,1900,602,110198,54.63
PAUL,29,1910,660,105281,62.69
PAUL,29,1920,956,133825,71.44
PAUL,29,1930,940,120149,78.24
PAUL,29,1940,797,118061,67.51
PAUL,29,1950,665,136735,48.63
PAUL,29,1960,381,132715,28.71
PAUL,29,1970,82,114792,7.14
PAUL,29,1980,112,101772,11.0
PAUL,29,1990,269,87528,30.73
PAUL,29,2000,340,81401,41.77
PAUL,29,2010,410,62872,65.21
PAUL,29,2020,89,16261,54.73
PAUL,30,1900,759,40294,188.37
PAUL,30,1910,664,34026,195.14
PAUL,30,1920,714,47964,148.86
PAUL,30,1930,406,43076,94.25
PAUL,30,1940,228,56386,40.44
PAUL,30,1950,110,62049,17.73
PAUL,30,1960,65,64006,10.16
PAUL,30,1970,35,49758,7.03
PAUL,30,1980,99,51579,19.19
PAUL,30,1990,196,49107,39.91
PAUL,30,2000,272,52820,51.5
PAUL,30,2010,293,49014,59.78
PAUL,30,2020,52,12708,40.92
PAUL,31,1900,737,38841,189.75
PAUL,31,1910,587,33880,173.26
PAUL,31,1920,760,52568,144.57
PAUL,31,1930,493,51350,96.01
PAUL,31,1940,288,73562,39.15
PAUL,31,1950,197,85354,23.08
PAUL,31,1960,132,99902,13.21
PAUL,31,1970,127,99617,12.75
PAUL,31,1980,270,98130,27.51
PAUL,31,1990,827,110367,74.93
PAUL,31,2000,1054,126526,83.3
PAUL,31,2010,906,133486,67.87
PAUL,31,2020,202,37565,53.77
PAUL,32,1900,336,18113,185.5
PAUL,32,1910,274,13958,196.3
PAUL,32,1920,342,22147,154.42
PAUL,32,1930,225,21285,105.71
PAUL,32,1940,137,25262,54.23
PAUL,32,1950,54,26609,20.29
PAUL,32,1960,15,19382,7.74
PAUL,32,1980,25,8894,28.11
PAUL,32,1990,59,7200,81.94
PAUL,32,2000,65,5554,117.03
PAUL,32,2010,55,3590,153.2
PAUL,32,2020,8,974,82.14
PAUL,33,1900,699,79036,88.44
PAUL,33,1910,740,71381,103.67
PAUL,33,1920,1041,112843,92.25
PAUL,33,1930,671,101025,66.42
PAUL,33,1940,354,128556,27.54
PAUL,33,1950,208,151381,13.74
PAUL,33,1960,177,150368,11.77
PAUL,33,1970,139,146682,9.48
PAUL,33,1980,324,140919,22.99
PAUL,33,1990,900,133650,67.34
PAUL,33,2000,1040,139687,74.45
PAUL,33,2010,1007,138378,72.77
PAUL,33,2020,247,41679,59.26
PAUL,34,1900,746,48043,155.28
PAUL,34,1910,674,43134,156.26
PAUL,34,1920,810,64544,125.5
PAUL,34,1930,483,54703,88.29
PAUL,34,1940,318,68232,46.61
PAUL,34,1950,185,71134,26.01
PAUL,34,1960,116,80527,14.41
PAUL,34,1970,79,79044,9.99
PAUL,34,1980,172,84667,20.31
PAUL,34,1990,436,90672,48.09
PAUL,34,2000,552,100616,54.86
PAUL,34,2010,555,101163,54.86
PAUL,34,2020,118,29784,39.62
PAUL,35,1900,320,64147,49.89
PAUL,35,1910,383,62537,61.24
PAUL,35,1920,639,94366,67.72
PAUL,35,1930,735,91609,80.23
PAUL,35,1940,484,102745,47.11
PAUL,35,1950,303,118106,25.65
PAUL,35,1960,117,120585,9.7
PAUL,35,1970,36,113979,3.16
PAUL,35,1980,134,103460,12.95
PAUL,35,1990,545,97846,55.7
PAUL,35,2000,697,108287,64.37
PAUL,35,2010,700,98568,71.02
PAUL,35,2020,170,28348,59.97
PAUL,36,1900,430,32611,131.86
PAUL,36,1910,378,26498,142.65
PAUL,36,1920,413,35063,117.79
PAUL,36,1930,227,31140,72.9
PAUL,36,1940,125,39575,31.59
PAUL,36,1950,84,43115,19.48
PAUL,36,1960,31,37814,8.2
PAUL,36,1970,4,28023,1.43
PAUL,36,1980,32,20375,15.71
PAUL,36,1990,99,16310,60.7
PAUL,36,2000,113,13990,80.77
PAUL,36,2010,78,8247,94.58
PAUL,36,2020,13,1387,93.73
PAUL,37,1900,356,31547,112.85
PAUL,37,1910,349,31311,111.46
PAUL,37,1920,440,47012,93.59
PAUL,37,1930,284,47059,60.35
PAUL,37,1940,169,58036,29.12
PAUL,37,1950,86,70589,12.18
PAUL,37,1960,76,71465,10.63
PAUL,37,1970,41,66507,6.16
PAUL,37,1980,109,60753,17.94
PAUL,37,1990,358,54262,65.98
PAUL,37,2000,452,51730,87.38
PAUL,37,2010,404,45197,89.39
PAUL,37,2020,89,12064,73.77
PAUL,38,1900,979,52657,185.92
PAUL,38,1910,993,46248,214.71
PAUL,38,1920,1309,73096,179.08
PAUL,38,1930,986,69529,141.81
PAUL,38,1940,549,89907,61.06
PAUL,38,1950,254,100662,25.23
PAUL,38,1960,153,120500,12.7
PAUL,38,1970,91,114278,7.96
PAUL,38,1980,127,107691,11.79
PAUL,38,1990,301,103670,29.03
PAUL,38,2000,457,111169,41.11
PAUL,38,2010,427,102661,41.59
PAUL,38,2020,93,26695,34.84
PAUL,39,1900,656,28265,232.09
PAUL,39,1910,527,24659,213.72
PAUL,39,1920,616,34660,177.73
PAUL,39,1930,311,30363,102.43
PAUL,39,1940,165,35863,46.01
PAUL,39,1950,71,38247,18.56
PAUL,39,1960,11,35759,3.08
PAUL,39,1970,3,28188,1.06
PAUL,39,1980,21,23670,8.87
PAUL,39,1990,101,20373,49.58
PAUL,39,2000,154,18043,85.35
PAUL,39,2010,140,12622,110.92
PAUL,39,2020,27,2703,99.89
PAUL,40,1900,515,35483,145.14
PAUL,40,1910,392,27364,143.25
PAUL,40,1920,412,35655,115.55
PAUL,40,1930,232,30017,77.29
PAUL,40,1940,90,31715,28.38
PAUL,40,1950,52,37491,13.87
PAUL,40,1960,19,34236,5.55
PAUL,40,1970,33,26933,12.25
PAUL,40,1980,99,22709,43.6
PAUL,40,1990,208,19577,106.25
PAUL,40,2000,197,18355,107.33
PAUL,40,2010,147,14288,102.88
PAUL,40,2020,37,3574,103.53
PAUL,41,1900,328,29140,112.56
PAUL,41,1910,305,26540,114.92
PAUL,41,1920,334,37080,90.08
PAUL,41,1930,206,34483,59.74
PAUL,41,1940,93,37096,25.07
PAUL,41,1950,27,40457,6.67
PAUL,41,1960,17,36130,4.71
PAUL,41,1970,11,31709,3.47
PAUL,41,1980,59,30626,19.26
PAUL,41,1990,165,27172,60.72
PAUL,41,2000,202,25084,80.53
PAUL,41,2010,189,19037,99.28
PAUL,41,2020,35,4647,75.32
PAUL,42,1900,485,66614,72.81
PAUL,42,1910,642,61064,105.14
PAUL,42,1920,1223,88012,138.96
PAUL,42,1930,1304,81687,159.63
PAUL,42,1940,1168,103442,112.91
PAUL,42,1950,550,116099,47.37
PAUL,42,1960,197,117811,16.72
PAUL,42,1970,74,110661,6.69
PAUL,42,1980,69,97897,7.05
PAUL,42,1990,170,82167,20.69
PAUL,42,2000,231,79909,28.91
PAUL,42,2010,300,69693,43.05
PAUL,42,2020,87,17625,49.36
PAUL,43,1900,320,34579,92.54
PAUL,43,1910,358,27975,127.97
PAUL,43,1920,556,36429,152.63
PAUL,43,1930,524,30908,169.54
PAUL,43,1940,423,31249,135.36
PAUL,43,1950,212,31396,67.52
PAUL,43,1960,48,27000,17.78
PAUL,43,1970,7,18478,3.79
PAUL,43,1980,10,12758,7.84
PAUL,43,1990,28,9336,29.99
PAUL,43,2000,26,7053,36.86
PAUL,43,2010,31,5218,59.41
PAUL,43,2020,14,1116,125.45
PAUL,44,1900,729,67871,107.41
PAUL,44,1910,957,65543,146.01
PAUL,44,1920,1682,99161,169.62
PAUL,44,1930,1493,96622,154.52
PAUL,44,1940,916,118912,77.03
PAUL,44,1950,529,156831,33.73
PAUL,44,1960,182,161592,11.26
PAUL,44,1970,44,154881,2.84
PAUL,44,1980,120,139790,8.58
PAUL,44,1990,519,126829,40.92
PAUL,44,2000,805,141904,56.73
PAUL,44,2010,868,133997,64.78
PAUL,44,2020,210,37637,55.8
PAUL,45,1900,391,37540,104.16
PAUL,45,1910,325,35060,92.7
PAUL,45,1920,327,47863,68.32
PAUL,45,1930,227,45850,49.51
PAUL,45,1940,99,54841,18.05
PAUL,45,1950,58,66444,8.73
PAUL,45,1960,57,69784,8.17
PAUL,45,1970,27,68115,3.96
PAUL,45,1980,115,63898,18.0
PAUL,45,1990,334,59872,55.79
PAUL,45,2000,403,59687,67.52
PAUL,45,2010,298,51534,57.83
PAUL,45,2020,56,13807,40.56
PAUL,46,1900,277,17581,157.56
PAUL,46,1910,233,14193,164.17
PAUL,46,1920,272,20005,135.97
PAUL,46,1930,174,17509,99.38
PAUL,46,1940,116,20802,55.76
PAUL,46,1950,46,22098,20.82
PAUL,46,1970,12,14228,8.43
PAUL,46,1980,22,11130,19.77
PAUL,46,1990,73,9106,80.17
PAUL,46,2000,80,6567,121.82
PAUL,46,2010,30,2784,107.76
PAUL,46,2020,7,731,95.76
PAUL,47,1900,231,22005,104.98
PAUL,47,1910,218,18379,118.61
PAUL,47,1920,317,29084,108.99
PAUL,47,1930,214,29237,73.19
PAUL,47,1940,133,39674,33.52
PAUL,47,1950,83,43383,19.13
PAUL,47,1960,65,41294,15.74
PAUL,47,1970,19,33918,5.6
PAUL,47,1980,66,30422,21.69
PAUL,47,1990,145,25826,56.14
PAUL,47,2000,177,25057,70.64
PAUL,47,2010,187,20082,93.12
PAUL,47,2020,30,4726,63.48
PAUL,48,1900,202,16102,125.45
PAUL,48,1910,203,13017,155.95
PAUL,48,1920,261,14867,175.56
PAUL,48,1930,189,12139,155.7
PAUL,48,1940,124,12617,98.28
PAUL,48,1950,38,11308,33.6
PAUL,48,1960,6,8940,6.71
PAUL,48,1990,6,1866,32.15
PAUL,48,2000,18,2050,87.8
PAUL,48,2010,15,1321,113.55
PAUL,49,1900,404,48516,83.27
PAUL,49,1910,522,46658,111.88
PAUL,49,1920,923,71688,128.75
PAUL,49,1930,882,73058,120.73
PAUL,49,1940,574,90291,63.57
PAUL,49,1950,290,111932,25.91
PAUL,49,1960,97,117359,8.27
PAUL,49,1970,63,114643,5.5
PAUL,49,1980,158,105492,14.98
PAUL,49,1990,463,87629,52.84
PAUL,49,2000,661,91150,72.52
PAUL,49,2010,581,75528,76.93
PAUL,49,2020,133,19807,67.15
PAUL,50,1900,627,50225,124.84
PAUL,50,1910,704,51326,137.16
PAUL,50,1920,899,76680,117.24
PAUL,50,1930,633,79589,79.53
PAUL,50,1940,356,81898,43.47
PAUL,50,1950,144,97294,14.8
PAUL,50,1960,48,82658,5.81
PAUL,50,1970,10,64681,1.55
PAUL,50,1980,132,60507,21.82
PAUL,50,1990,436,48820,89.31
PAUL,50,2000,459,41586,110.37
PAUL,50,2010,361,34109,105.84
PAUL,50,2020,70,8855,79.05
PAUL,51,1900,628,46420,135.29
PAUL,51,1910,493,37724,130.69
PAUL,51,1920,592,63144,93.75
PAUL,51,1930,327,61692,53.01
PAUL,51,1940,143,68407,20.9
PAUL,51,1950,82,86183,9.51
PAUL,51,1960,41,85137,4.82
PAUL,51,1970,45,87064,5.17
PAUL,51,1980,118,80778,14.61
PAUL,51,1990,350,65447,53.48
PAUL,51,2000,450,61294,73.42
PAUL,51,2010,383,49717,77.04
PAUL,51,2020,85,12611,67.4
PAUL,52,1900,382,20668,184.83
PAUL,52,1910,375,20404,183.79
PAUL,52,1920,362,28497,127.03
PAUL,52,1930,177,27679,63.95
PAUL,52,1940,66,32092,20.57
PAUL,52,1950,37,40255,9.19
PAUL,52,1960,11,39605,2.78
PAUL,52,1970,3,28919,1.04
PAUL,52,1980,28,21620,12.95
PAUL,52,1990,79,15976,49.45
PAUL,52,2000,118,12599,93.66
PAUL,52,2010,99,8639,114.6
PAUL,52,2020,16,2160,74.07
PAUL,53,1900,284,32906,86.31
PAUL,53,1910,367,31379,116.96
PAUL,53,1920,549,44761,122.65
PAUL,53,1930,514,43183,119.03
PAUL,53,1940,345,45402,75.99
PAUL,53,1950,152,49224,30.88
PAUL,53,1960,31,42682,7.26
PAUL,53,1980,16,31040,5.15
PAUL,53,1990,95,25152,37.77
PAUL,53,2000,154,25981,59.27
PAUL,53,2010,161,18740,85.91
PAUL,53,2020,36,4437,81.14
PAUL,54,1900,1219,59105,206.24
PAUL,54,1910,1038,55048,188.56
PAUL,54,1920,1180,89383,132.02
PAUL,54,1930,700,93039,75.24
PAUL,54,1940,295,94105,31.35
PAUL,54,1950,187,132349,14.13
PAUL,54,1960,114,130317,8.75
PAUL,54,1970,48,107549,4.46
PAUL,54,1980,161,91460,17.6
PAUL,54,1990,496,77057,64.37
PAUL,54,2000,558,71696,77.83
PAUL,54,2010,474,59600,79.53
PAUL,54,2020,89,14111,63.07
PAUL,55,1900,322,26930,119.57
PAUL,55,1910,254,20631,123.12
PAUL,55,1920,327,34036,96.07
PAUL,55,1930,156,31592,49.38
PAUL,55,1940,66,32025,20.61
PAUL,55,1950,61,41141,14.83
PAUL,55,1960,41,35526,11.54
PAUL,55,1970,3,24075,1.25
PAUL,55,1980,17,18825,9.03
PAUL,55,1990,71,13477,52.68
PAUL,55,2000,108,10889,99.18
PAUL,55,2010,91,7532,120.82
PAUL,55,2020,7,964,72.61
PAUL,56,1900,319,70163,45.47
PAUL,56,1910,420,70023,59.98
PAUL,56,1920,797,96940,82.22
PAUL,56,1930,857,90817,94.37
PAUL,56,1940,507,88179,57.5
PAUL,56,1950,274,98347,27.86
PAUL,56,1960,118,91777,12.86
PAUL,56,1970,28,82757,3.38
PAUL,56,1980,56,73967,7.57
PAUL,56,1990,226,62213,36.33
PAUL,56,2000,280,63540,44.07
PAUL,56,2010,263,54004,48.7
PAUL,56,2020,86,14146,60.79
PAUL,57,1900,1173,94915,123.58
PAUL,57,1910,1185,86307,137.3
PAUL,57,1920,1354,108041,125.32
PAUL,57,1930,1144,111387,102.7
PAUL,57,1940,719,102126,70.4
PAUL,57,1950,489,171761,28.47
PAUL,57,1960,306,188508,16.23
PAUL,57,1970,103,147194,7.0
PAUL,57,1980,164,140179,11.7
PAUL,57,1990,399,109066,36.58
PAUL,57,2000,519,94896,54.69
PAUL,57,2010,404,78223,51.65
PAUL,57,2020,85,19304,44.03
PAUL,58,1900,360,30293,118.84
PAUL,58,1910,297,23977,123.87
PAUL,58,1920,379,32686,115.95
PAUL,58,1930,252,29552,85.27
PAUL,58,1940,108,34918,30.93
PAUL,58,1950,53,39848,13.3
PAUL,58,1960,20,36456,5.49
PAUL,58,1970,7,29958,2.34
